Transaction_ID,Year,Season,Category,City,State,Customer_ID,Product_ID,Payment_Mode,MRP,Discount_%,Quantity,Return_Flag,Out_of_Stock,Hour_of_Day,Selling_Price,Revenue,Margin,Discount_Amount,Profit,Profit_Margin_%,Date,Hour_Bin
T4253,2019,Monsoon,Electronics,Pune,Maharashtra,C1965,P196,Debit Card,45377.83,14,1,0,0,9,39024.93,39024.93,6352.9000000000015,6352.8962,0.0,0.0,2019-09-15,Morning
T4254,2023,Monsoon,Electronics,Delhi,Telangana,C276,P376,Credit Card,28566.97,23,2,0,0,3,21996.57,43993.14,13140.800000000005,6570.4031,21996.57,50.0,2023-09-15,Night
T4255,2021,Festive,Electronics,Delhi,Delhi,C281,P10,Wallet,44035.95,8,4,1,0,14,40513.07,162052.28,14091.51999999999,3522.8759999999997,121539.20999999999,75.0,2021-11-15,Afternoon
T4256,2020,Festive,Mobiles,Hyderabad,Telangana,C259,P184,COD,41226.56,7,1,0,0,3,38340.7,38340.7,2885.8600000000006,2885.8592,0.0,0.0,2020-11-15,Night
T4257,2022,Monsoon,Beauty,Pune,Maharashtra,C944,P269,UPI,4172.84,18,1,1,0,19,3421.73,3421.73,751.1100000000001,751.1111999999999,0.0,0.0,2022-09-15,Evening
T4258,2020,Monsoon,Grocery,Kolkata,Maharashtra,C1911,P330,Credit Card,10522.08,14,4,0,0,10,9048.99,36195.96,5892.360000000001,1473.0911999999998,27146.97,75.0,2020-09-15,Morning
T4259,2022,Summer,Electronics,Bangalore,Maharashtra,C897,P467,Credit Card,7434.0,10,1,0,0,11,6690.6,6690.6,743.3999999999996,743.4,0.0,0.0,2022-06-15,Morning
T4260,2021,Summer,Beauty,Pune,Tamil Nadu,C836,P252,COD,41572.82,35,1,0,0,12,27022.33,27022.33,14550.489999999998,14550.487,0.0,0.0,2021-06-15,Morning
T4261,2019,Summer,Fashion,Bangalore,Maharashtra,C77,P401,Credit Card,43149.84,35,4,0,0,1,28047.4,112189.6,60409.75999999998,15102.444,84142.20000000001,75.00000000000001,2019-06-15,Night
T4262,2020,Festive,Mobiles,Mumbai,Tamil Nadu,C1819,P54,COD,26492.98,52,3,0,0,7,12716.63,38149.89,41329.05,13776.3496,25433.260000000002,66.66666666666667,2020-11-15,Morning
T4263,2020,Winter,Electronics,Delhi,Maharashtra,C229,P89,COD,5388.07,13,2,0,0,3,4687.62,9375.24,1400.8999999999996,700.4491,4687.62,50.0,2020-12-15,Night
T4264,2020,Monsoon,Grocery,Delhi,Tamil Nadu,C1479,P13,COD,6953.71,30,4,0,0,8,4867.6,19470.4,8344.439999999999,2086.113,14602.800000000001,75.0,2020-09-15,Morning
T4265,2022,Summer,Mobiles,Hyderabad,Telangana,C861,P146,Credit Card,40714.73,6,1,0,0,1,38271.85,38271.85,2442.8800000000047,2442.8838,0.0,0.0,2022-06-15,Night
T4266,2021,Winter,Grocery,Hyderabad,West Bengal,C1512,P279,COD,46473.67,8,2,0,0,22,42755.78,85511.56,7435.779999999999,3717.8936,42755.78,50.0,2021-12-15,Evening
T4267,2020,Monsoon,Mobiles,Bangalore,Delhi,C1774,P3,Credit Card,10133.89,10,2,0,1,4,9120.5,18241.0,2026.7799999999988,1013.3889999999999,9120.5,50.0,2020-09-15,Night
T4268,2020,Winter,Fashion,Pune,Tamil Nadu,C6,P360,Wallet,754.65,34,2,0,0,4,498.07,996.14,513.16,256.58099999999996,498.07,50.0,2020-12-15,Night
T4269,2019,Festive,Beauty,Delhi,Karnataka,C853,P134,COD,16681.45,59,3,1,0,22,6839.39,20518.17,29526.180000000004,9842.0555,13678.779999999999,66.66666666666666,2019-11-15,Evening
T4270,2019,Festive,Mobiles,Delhi,Tamil Nadu,C245,P369,Credit Card,1718.87,32,1,0,0,3,1168.83,1168.83,550.04,550.0383999999999,0.0,0.0,2019-11-15,Night
T4271,2021,Festive,Home,Chennai,Telangana,C254,P392,Credit Card,41433.15,65,1,0,0,18,14501.6,14501.6,26931.550000000003,26931.5475,0.0,0.0,2021-11-15,Afternoon
T4272,2021,Summer,Fashion,Mumbai,Delhi,C1560,P58,Credit Card,24677.31,59,2,0,0,8,10117.7,20235.4,29119.22,14559.6129,10117.7,50.0,2021-06-15,Morning
T4273,2023,Monsoon,Home,Mumbai,Tamil Nadu,C215,P354,UPI,32164.67,40,2,0,1,11,19298.8,38597.6,25731.74,12865.867999999999,19298.8,50.0,2023-09-15,Morning
T4274,2019,Festive,Fashion,Bangalore,Maharashtra,C1959,P436,UPI,20691.95,9,3,0,0,2,18829.67,56489.01,5586.840000000007,1862.2755000000002,37659.340000000004,66.66666666666667,2019-11-15,Night
T4275,2023,Summer,Home,Kolkata,Delhi,C829,P192,COD,17406.28,33,3,1,0,4,11662.21,34986.63,17232.21,5744.0724,23324.42,66.66666666666666,2023-06-15,Night
T4276,2022,Summer,Home,Pune,Karnataka,C1516,P313,Wallet,11265.58,16,2,0,0,1,9463.09,18926.18,3604.98,1802.4928,9463.09,50.0,2022-06-15,Night
T4277,2023,Summer,Grocery,Delhi,Maharashtra,C863,P490,COD,38572.52,26,1,0,0,22,28543.66,28543.66,10028.859999999995,10028.855199999998,0.0,0.0,2023-06-15,Evening
T4278,2020,Summer,Mobiles,Chennai,Maharashtra,C198,P396,Debit Card,34838.27,63,4,0,0,12,12890.16,51560.64,87792.43999999999,21948.110099999998,38670.479999999996,74.99999999999999,2020-06-15,Morning
T4279,2023,Festive,Mobiles,Pune,Delhi,C535,P233,Debit Card,18164.3,43,3,0,0,6,10353.65,31060.95,23431.95,7810.649,20707.300000000003,66.66666666666667,2023-11-15,Night
T4280,2021,Summer,Fashion,Delhi,West Bengal,C1737,P159,Wallet,16191.58,6,1,1,0,20,15220.09,15220.09,971.4899999999998,971.4947999999999,0.0,0.0,2021-06-15,Evening
T4281,2022,Festive,Beauty,Hyderabad,Tamil Nadu,C1155,P138,Wallet,261.9,18,3,0,0,7,214.76,644.28,141.41999999999996,47.141999999999996,429.52,66.66666666666666,2022-11-15,Morning
T4282,2020,Festive,Grocery,Pune,Maharashtra,C660,P179,Wallet,3364.9,14,1,0,0,19,2893.81,2893.81,471.09000000000015,471.086,0.0,0.0,2020-11-15,Evening
T4283,2023,Summer,Mobiles,Bangalore,Telangana,C660,P292,UPI,31238.13,52,2,1,0,10,14994.3,29988.6,32487.660000000003,16243.8276,14994.3,50.0,2023-06-15,Morning
T4284,2022,Festive,Mobiles,Pune,West Bengal,C974,P331,UPI,25827.44,68,3,1,0,11,8264.78,24794.340000000004,52687.97999999999,17562.6592,16529.560000000005,66.66666666666667,2022-11-15,Morning
T4285,2022,Monsoon,Grocery,Kolkata,West Bengal,C1118,P124,Debit Card,21853.2,7,4,0,0,17,20323.48,81293.92,6118.880000000005,1529.724,60970.44,75.0,2022-09-15,Afternoon
T4286,2020,Monsoon,Electronics,Pune,Telangana,C790,P15,Wallet,41409.61,64,2,0,0,17,14907.46,29814.92,53004.3,26502.1504,14907.46,50.0,2020-09-15,Afternoon
T4287,2023,Winter,Grocery,Pune,Telangana,C146,P41,Credit Card,25294.13,25,3,0,0,15,18970.6,56911.8,18970.590000000007,6323.5325,37941.200000000004,66.66666666666667,2023-12-15,Afternoon
T4288,2022,Monsoon,Mobiles,Pune,Telangana,C1448,P40,Debit Card,19347.78,23,2,0,0,19,14897.79,29795.58,8899.979999999996,4449.9893999999995,14897.79,50.0,2022-09-15,Evening
T4289,2022,Festive,Beauty,Mumbai,West Bengal,C900,P46,Wallet,8230.57,24,4,0,0,21,6255.23,25020.92,7901.360000000001,1975.3368,18765.69,75.0,2022-11-15,Evening
T4290,2019,Festive,Electronics,Delhi,Delhi,C1472,P373,Credit Card,41070.26,62,3,1,0,5,15606.7,46820.100000000006,76390.68000000001,25463.5612,31213.400000000005,66.66666666666667,2019-11-15,Night
T4291,2022,Monsoon,Home,Kolkata,Telangana,C979,P479,Wallet,28897.16,46,3,0,0,17,15604.47,46813.41,39878.07,13292.6936,31208.940000000002,66.66666666666666,2022-09-15,Afternoon
T4292,2019,Summer,Grocery,Bangalore,Maharashtra,C641,P128,COD,4804.51,14,3,0,0,16,4131.88,12395.64,2017.8900000000003,672.6314,8263.759999999998,66.66666666666666,2019-06-15,Afternoon
T4293,2023,Summer,Home,Mumbai,West Bengal,C1284,P90,Credit Card,32515.14,27,1,0,1,17,23736.05,23736.05,8779.09,8779.087800000001,0.0,0.0,2023-06-15,Afternoon
T4294,2023,Festive,Electronics,Delhi,West Bengal,C929,P413,COD,21368.52,16,1,0,0,23,17949.56,17949.56,3418.959999999999,3418.9632,0.0,0.0,2023-11-15,Evening
T4295,2023,Summer,Electronics,Chennai,West Bengal,C1028,P33,UPI,40607.03,13,3,0,0,20,35328.12,105984.36000000002,15836.729999999989,5278.9139000000005,70656.24000000002,66.66666666666667,2023-06-15,Evening
T4296,2021,Winter,Electronics,Bangalore,Karnataka,C1901,P279,Debit Card,45961.95,33,2,0,0,2,30794.51,61589.02,30334.88,15167.4435,30794.51,50.0,2021-12-15,Night
T4297,2023,Winter,Fashion,Delhi,Delhi,C1445,P149,Wallet,30103.2,24,2,0,0,8,22878.43,45756.86,14449.54,7224.768,22878.43,50.0,2023-12-15,Morning
T4298,2022,Monsoon,Grocery,Mumbai,Delhi,C340,P454,Debit Card,36634.32,69,3,0,0,6,11356.64,34069.92,75833.04000000001,25277.680800000002,22713.28,66.66666666666666,2022-09-15,Night
T4299,2020,Monsoon,Beauty,Mumbai,Telangana,C839,P43,Wallet,3018.22,7,4,0,0,23,2806.94,11227.76,845.119999999999,211.27539999999996,8420.82,75.0,2020-09-15,Evening
T4300,2019,Summer,Beauty,Chennai,West Bengal,C1019,P339,COD,28100.72,12,4,0,0,21,24728.63,98914.52,13488.36,3372.0864,74185.89,75.0,2019-06-15,Evening
T4301,2021,Festive,Home,Bangalore,Maharashtra,C403,P42,Credit Card,37815.93,43,4,0,0,6,21555.08,86220.32,65043.4,16260.8499,64665.240000000005,75.0,2021-11-15,Night
T4302,2023,Monsoon,Home,Bangalore,West Bengal,C1653,P358,Credit Card,24938.76,68,1,1,0,18,7980.4,7980.4,16958.36,16958.356799999998,0.0,0.0,2023-09-15,Afternoon
T4303,2023,Winter,Home,Kolkata,Telangana,C1710,P330,Wallet,29758.79,35,1,0,0,0,19343.21,19343.21,10415.580000000002,10415.576500000001,0.0,0.0,2023-12-15,Night
T4304,2020,Monsoon,Grocery,Delhi,Delhi,C1373,P67,COD,44967.62,26,1,0,0,0,33276.04,33276.04,11691.580000000002,11691.5812,0.0,0.0,2020-09-15,Night
T4305,2020,Monsoon,Mobiles,Kolkata,Telangana,C1747,P115,Wallet,10065.36,9,1,0,0,0,9159.48,9159.48,905.880000000001,905.8824000000001,0.0,0.0,2020-09-15,Night
T4306,2021,Winter,Home,Mumbai,Telangana,C1035,P263,Wallet,5092.68,62,2,0,0,10,1935.22,3870.44,6314.92,3157.4616000000005,1935.22,50.0,2021-12-15,Morning
T4307,2019,Festive,Electronics,Mumbai,Telangana,C896,P245,Wallet,34594.05,67,3,0,0,22,11416.04,34248.12,69534.03,23178.0135,22832.08,66.66666666666666,2019-11-15,Evening
T4308,2023,Monsoon,Home,Pune,Telangana,C1143,P347,Credit Card,41177.88,65,3,0,1,17,14412.26,43236.78,80296.85999999999,26765.621999999996,28824.519999999997,66.66666666666666,2023-09-15,Afternoon
T4309,2021,Monsoon,Electronics,Chennai,Telangana,C1935,P119,Wallet,42554.41,56,3,0,0,12,18723.94,56171.81999999999,71491.41000000002,23830.4696,37447.87999999999,66.66666666666666,2021-09-15,Morning
T4310,2022,Monsoon,Fashion,Chennai,Tamil Nadu,C1183,P70,Credit Card,32153.9,37,2,0,0,21,20256.96,40513.92,23793.880000000005,11896.943000000001,20256.96,50.0,2022-09-15,Evening
T4311,2022,Summer,Mobiles,Bangalore,Tamil Nadu,C238,P153,UPI,41694.03,26,4,0,0,14,30853.58,123414.32,43361.79999999999,10840.4478,92560.74,75.0,2022-06-15,Afternoon
T4312,2021,Monsoon,Mobiles,Kolkata,West Bengal,C1289,P338,COD,35093.08,55,4,0,0,16,15791.89,63167.56,77204.76000000001,19301.194000000003,47375.67,75.0,2021-09-15,Afternoon
T4313,2023,Winter,Grocery,Mumbai,West Bengal,C193,P344,UPI,4551.37,15,1,0,0,9,3868.66,3868.66,682.71,682.7055,0.0,0.0,2023-12-15,Morning
T4314,2021,Festive,Grocery,Pune,Maharashtra,C960,P299,Wallet,38149.77,62,1,0,1,7,14496.91,14496.91,23652.86,23652.857399999997,0.0,0.0,2021-11-15,Morning
T4315,2023,Festive,Beauty,Delhi,Maharashtra,C108,P67,Credit Card,9132.11,54,2,0,0,20,4200.77,8401.54,9862.68,4931.339400000001,4200.77,50.0,2023-11-15,Evening
T4316,2020,Winter,Fashion,Pune,Tamil Nadu,C1614,P328,COD,11983.15,21,2,0,0,8,9466.69,18933.38,5032.919999999998,2516.4615,9466.69,50.0,2020-12-15,Morning
T4317,2021,Summer,Grocery,Hyderabad,Delhi,C1920,P134,Debit Card,19853.6,50,4,0,0,18,9926.8,39707.2,39707.2,9926.8,29780.399999999998,75.0,2021-06-15,Afternoon
T4318,2023,Winter,Electronics,Delhi,Karnataka,C820,P60,COD,15865.44,48,3,0,0,17,8250.03,24750.090000000004,22846.23,7615.4112,16500.060000000005,66.66666666666667,2023-12-15,Afternoon
T4319,2021,Festive,Fashion,Chennai,Delhi,C389,P79,COD,16218.26,61,3,0,0,7,6325.12,18975.36,29679.42,9893.1386,12650.240000000002,66.66666666666667,2021-11-15,Morning
T4320,2021,Winter,Mobiles,Delhi,Maharashtra,C1708,P246,Wallet,8629.12,9,2,0,0,4,7852.5,15705.0,1553.2400000000016,776.6208,7852.5,50.0,2021-12-15,Night
T4321,2023,Summer,Electronics,Mumbai,West Bengal,C1444,P206,UPI,14834.78,43,2,0,0,13,8455.82,16911.64,12757.920000000002,6378.955400000001,8455.82,50.0,2023-06-15,Afternoon
T4322,2023,Festive,Fashion,Kolkata,Tamil Nadu,C888,P195,UPI,1179.2,62,2,1,0,12,448.1,896.2,1462.2,731.104,448.1,50.0,2023-11-15,Morning
T4323,2019,Summer,Mobiles,Pune,Delhi,C487,P290,Debit Card,23750.97,13,1,0,0,0,20663.34,20663.34,3087.630000000001,3087.6261,0.0,0.0,2019-06-15,Night
T4324,2021,Winter,Grocery,Bangalore,Karnataka,C1592,P302,Wallet,38475.83,27,3,0,0,10,28087.36,84262.08,31165.410000000003,10388.4741,56174.72,66.66666666666666,2021-12-15,Morning
T4325,2022,Monsoon,Electronics,Kolkata,Telangana,C1632,P130,COD,43139.92,51,2,0,0,11,21138.56,42277.12,44002.72,22001.3592,21138.56,50.0,2022-09-15,Morning
T4326,2021,Winter,Electronics,Hyderabad,Maharashtra,C1651,P226,UPI,41057.34,40,2,0,0,5,24634.4,49268.8,32845.87999999999,16422.935999999998,24634.4,50.0,2021-12-15,Night
T4327,2021,Summer,Mobiles,Bangalore,Tamil Nadu,C534,P352,UPI,20939.59,35,1,0,0,11,13610.73,13610.73,7328.860000000001,7328.8565,0.0,0.0,2021-06-15,Morning
T4328,2023,Winter,Electronics,Hyderabad,Tamil Nadu,C1462,P109,Credit Card,36575.24,27,2,0,0,2,26699.93,53399.86,19750.619999999995,9875.3148,26699.93,50.0,2023-12-15,Night
T4329,2021,Monsoon,Grocery,Hyderabad,Karnataka,C1264,P306,COD,14536.96,60,3,0,0,7,5814.78,17444.34,26166.54,8722.176,11629.560000000001,66.66666666666667,2021-09-15,Morning
T4330,2021,Summer,Grocery,Mumbai,Telangana,C1616,P288,Wallet,2967.01,50,1,0,0,21,1483.5,1483.5,1483.5100000000002,1483.505,0.0,0.0,2021-06-15,Evening
T4331,2022,Winter,Grocery,Mumbai,Telangana,C546,P282,UPI,33863.38,62,2,0,0,1,12868.08,25736.16,41990.59999999999,20995.2956,12868.08,50.0,2022-12-15,Night
T4332,2023,Summer,Mobiles,Chennai,Maharashtra,C339,P277,Wallet,32510.05,40,3,0,0,5,19506.03,58518.09,39012.06,13004.02,39012.06,66.66666666666666,2023-06-15,Night
T4333,2021,Summer,Home,Chennai,Telangana,C941,P14,COD,40121.14,64,3,0,0,2,14443.61,43330.83,77032.59,25677.529599999998,28887.22,66.66666666666666,2021-06-15,Night
T4334,2020,Festive,Home,Hyderabad,Karnataka,C1058,P169,COD,30882.09,18,1,0,0,6,25323.31,25323.31,5558.779999999999,5558.7762,0.0,0.0,2020-11-15,Night
T4335,2019,Festive,Electronics,Kolkata,West Bengal,C559,P387,UPI,8013.2,29,3,0,0,15,5689.37,17068.11,6971.49,2323.828,11378.740000000002,66.66666666666667,2019-11-15,Afternoon
T4336,2022,Summer,Grocery,Chennai,Telangana,C179,P247,Debit Card,42687.49,48,1,0,0,16,22197.49,22197.49,20490.0,20489.9952,0.0,0.0,2022-06-15,Afternoon
T4337,2021,Winter,Electronics,Mumbai,West Bengal,C1693,P244,Wallet,31437.19,50,3,0,0,11,15718.6,47155.8,47155.77,15718.595,31437.200000000004,66.66666666666667,2021-12-15,Morning
T4338,2020,Winter,Mobiles,Chennai,Maharashtra,C1383,P91,Wallet,40418.96,17,2,1,1,14,33547.74,67095.48,13742.440000000002,6871.223199999999,33547.74,50.0,2020-12-15,Afternoon
T4339,2021,Winter,Electronics,Hyderabad,Maharashtra,C860,P12,Credit Card,38750.53,66,1,0,0,13,13175.18,13175.18,25575.35,25575.3498,0.0,0.0,2021-12-15,Afternoon
T4340,2021,Monsoon,Beauty,Pune,West Bengal,C1488,P420,COD,15033.65,23,3,0,0,0,11575.91,34727.73,10373.22,3457.7395,23151.820000000003,66.66666666666667,2021-09-15,Night
T4341,2023,Summer,Home,Bangalore,Karnataka,C1738,P425,COD,3912.74,16,1,0,0,11,3286.7,3286.7,626.04,626.0383999999999,0.0,0.0,2023-06-15,Morning
T4342,2023,Summer,Electronics,Kolkata,Tamil Nadu,C665,P198,UPI,8989.92,52,3,0,0,19,4315.16,12945.48,14024.28,4674.758400000001,8630.32,66.66666666666666,2023-06-15,Evening
T4343,2023,Monsoon,Electronics,Kolkata,Tamil Nadu,C1286,P179,UPI,4824.54,37,1,0,0,22,3039.46,3039.46,1785.08,1785.0798000000002,0.0,0.0,2023-09-15,Evening
T4344,2020,Summer,Fashion,Delhi,Tamil Nadu,C905,P348,UPI,12321.94,41,2,0,0,19,7269.94,14539.88,10104.000000000002,5051.995400000001,7269.94,50.0,2020-06-15,Evening
T4345,2021,Summer,Electronics,Chennai,Delhi,C231,P425,Credit Card,23084.71,10,1,0,0,13,20776.24,20776.24,2308.469999999997,2308.4709999999995,0.0,0.0,2021-06-15,Afternoon
T4346,2019,Monsoon,Beauty,Kolkata,Tamil Nadu,C1728,P231,Debit Card,45359.17,47,1,0,0,15,24040.36,24040.36,21318.81,21318.809899999997,0.0,0.0,2019-09-15,Afternoon
T4347,2022,Festive,Home,Pune,Karnataka,C394,P74,UPI,43626.53,54,2,0,0,14,20068.2,40136.4,47116.66,23558.3262,20068.2,50.0,2022-11-15,Afternoon
T4348,2023,Summer,Fashion,Pune,Maharashtra,C1535,P300,UPI,35986.27,50,3,0,0,7,17993.13,53979.39,53979.419999999984,17993.135,35986.259999999995,66.66666666666666,2023-06-15,Morning
T4349,2023,Monsoon,Mobiles,Mumbai,Maharashtra,C1485,P186,UPI,1400.8,32,4,0,1,20,952.54,3810.16,1793.04,448.256,2857.62,75.0,2023-09-15,Evening
T4350,2021,Winter,Mobiles,Bangalore,Telangana,C1807,P83,Credit Card,17201.18,15,2,0,0,0,14621.0,29242.0,5160.360000000001,2580.177,14621.0,50.0,2021-12-15,Night
T4351,2021,Festive,Home,Mumbai,Tamil Nadu,C1667,P331,Wallet,34180.95,24,1,0,0,12,25977.52,25977.52,8203.429999999997,8203.428,0.0,0.0,2021-11-15,Morning
T4352,2020,Winter,Mobiles,Chennai,Delhi,C1018,P216,Debit Card,6625.64,34,2,0,0,2,4372.92,8745.84,4505.4400000000005,2252.7176,4372.92,50.0,2020-12-15,Night
T4353,2020,Summer,Beauty,Hyderabad,Maharashtra,C1506,P280,Wallet,40094.17,40,2,0,0,23,24056.5,48113.0,32075.34,16037.667999999998,24056.5,50.0,2020-06-15,Evening
T4354,2023,Festive,Electronics,Pune,Maharashtra,C441,P485,COD,45745.77,40,1,0,0,11,27447.46,27447.46,18298.31,18298.307999999997,0.0,0.0,2023-11-15,Morning
T4355,2021,Monsoon,Home,Pune,West Bengal,C1765,P348,COD,17834.4,62,1,0,0,6,6777.07,6777.07,11057.330000000002,11057.328000000001,0.0,0.0,2021-09-15,Night
T4356,2019,Summer,Fashion,Delhi,Delhi,C1257,P495,UPI,35350.98,32,4,0,0,7,24038.67,96154.68,45249.24000000002,11312.313600000001,72116.01,75.0,2019-06-15,Morning
T4357,2022,Monsoon,Electronics,Delhi,Karnataka,C1804,P178,Wallet,7580.57,43,2,0,0,16,4320.92,8641.84,6519.299999999999,3259.6451,4320.92,50.0,2022-09-15,Afternoon
T4358,2021,Festive,Mobiles,Pune,Maharashtra,C259,P170,Credit Card,34602.66,47,1,0,0,17,18339.41,18339.41,16263.250000000004,16263.250200000002,0.0,0.0,2021-11-15,Afternoon
T4359,2021,Winter,Mobiles,Bangalore,Tamil Nadu,C322,P426,Debit Card,1268.48,9,3,0,0,9,1154.32,3462.96,342.48000000000025,114.1632,2308.6400000000003,66.66666666666667,2021-12-15,Morning
T4360,2020,Summer,Fashion,Kolkata,Tamil Nadu,C1532,P253,Wallet,7708.42,17,3,0,0,14,6397.99,19193.97,3931.290000000001,1310.4314,12795.980000000001,66.66666666666667,2020-06-15,Afternoon
T4361,2022,Summer,Beauty,Kolkata,Delhi,C1667,P202,Wallet,35552.1,13,3,0,0,22,30930.33,92790.99,13865.30999999999,4621.773,61860.66,66.66666666666666,2022-06-15,Evening
T4362,2023,Monsoon,Fashion,Pune,Karnataka,C201,P12,Debit Card,35650.14,61,3,0,0,20,13903.55,41710.65,65239.77,21746.5854,27807.100000000002,66.66666666666667,2023-09-15,Evening
T4363,2021,Festive,Home,Kolkata,Delhi,C618,P498,Wallet,32129.9,31,2,0,0,20,22169.63,44339.26,19920.54,9960.269,22169.63,50.0,2021-11-15,Evening
T4364,2023,Monsoon,Fashion,Delhi,Delhi,C550,P346,Wallet,23972.73,65,2,0,0,9,8390.46,16780.92,31164.54,15582.2745,8390.46,50.0,2023-09-15,Morning
T4365,2021,Festive,Mobiles,Hyderabad,Maharashtra,C1991,P237,Debit Card,33810.42,54,4,0,0,8,15552.79,62211.16,73030.51999999999,18257.6268,46658.37,75.0,2021-11-15,Morning
T4366,2023,Summer,Beauty,Kolkata,Karnataka,C1688,P325,Credit Card,38735.28,38,2,1,0,0,24015.87,48031.74,29438.82,14719.4064,24015.87,50.0,2023-06-15,Night
T4367,2022,Festive,Beauty,Mumbai,Maharashtra,C1352,P123,Debit Card,48330.79,69,1,0,0,20,14982.54,14982.54,33348.25,33348.2451,0.0,0.0,2022-11-15,Evening
T4368,2020,Summer,Grocery,Pune,Karnataka,C880,P491,UPI,44454.32,49,4,0,0,22,22671.7,90686.8,87130.48,21782.616800000003,68015.1,75.0,2020-06-15,Evening
T4369,2022,Festive,Fashion,Kolkata,Tamil Nadu,C1535,P379,UPI,39767.8,38,2,0,0,4,24656.04,49312.08,30223.520000000004,15111.764000000001,24656.04,50.0,2022-11-15,Night
T4370,2019,Winter,Home,Hyderabad,Telangana,C1432,P326,UPI,34798.92,12,2,0,0,14,30623.05,61246.1,8351.739999999998,4175.8704,30623.05,50.0,2019-12-15,Afternoon
T4371,2020,Festive,Mobiles,Pune,West Bengal,C1205,P471,UPI,28792.95,52,1,0,0,13,13820.62,13820.62,14972.33,14972.334,0.0,0.0,2020-11-15,Afternoon
T4372,2022,Winter,Electronics,Bangalore,Telangana,C1957,P361,COD,6206.32,40,1,0,0,10,3723.79,3723.79,2482.53,2482.528,0.0,0.0,2022-12-15,Morning
T4373,2019,Festive,Beauty,Bangalore,Maharashtra,C1713,P461,Credit Card,8444.73,15,1,0,0,22,7178.02,7178.02,1266.7099999999991,1266.7095,0.0,0.0,2019-11-15,Evening
T4374,2021,Festive,Fashion,Delhi,Karnataka,C276,P486,COD,41049.92,56,3,0,0,16,18061.96,54185.88,68963.88,22987.9552,36123.92,66.66666666666666,2021-11-15,Afternoon
T4375,2021,Monsoon,Grocery,Hyderabad,Telangana,C1440,P35,Wallet,40204.98,40,2,0,0,20,24122.99,48245.98,32163.980000000003,16081.992000000002,24122.99,50.0,2021-09-15,Evening
T4376,2023,Monsoon,Home,Mumbai,Delhi,C1222,P466,Wallet,30800.05,35,2,0,1,13,20020.03,40040.06,21560.04,10780.0175,20020.03,50.0,2023-09-15,Afternoon
T4377,2020,Summer,Home,Hyderabad,Tamil Nadu,C1969,P200,Debit Card,22054.24,28,2,0,0,5,15879.05,31758.1,12350.380000000005,6175.187200000001,15879.05,50.0,2020-06-15,Night
T4378,2021,Monsoon,Mobiles,Mumbai,West Bengal,C215,P435,UPI,1496.43,25,4,0,0,21,1122.32,4489.28,1496.4400000000005,374.1075,3366.96,75.0,2021-09-15,Evening
T4379,2020,Festive,Beauty,Mumbai,West Bengal,C1108,P236,Debit Card,16493.41,34,4,0,0,3,10885.65,43542.6,22431.04,5607.759399999999,32656.949999999997,75.0,2020-11-15,Night
T4380,2021,Monsoon,Mobiles,Hyderabad,Maharashtra,C1049,P457,Wallet,21147.85,68,4,0,0,12,6767.31,27069.24,57522.15999999999,14380.537999999999,20301.93,75.0,2021-09-15,Morning
T4381,2023,Festive,Grocery,Pune,West Bengal,C77,P183,UPI,24393.65,43,4,0,0,20,13904.38,55617.52,41957.08000000001,10489.2695,41713.14,75.0,2023-11-15,Evening
T4382,2022,Winter,Electronics,Chennai,Tamil Nadu,C1712,P496,Credit Card,46480.37,5,4,0,0,23,44156.35,176625.4,9296.080000000016,2324.0185,132469.05,75.0,2022-12-15,Evening
T4383,2023,Festive,Electronics,Hyderabad,Telangana,C628,P112,Wallet,5613.73,46,1,1,0,21,3031.41,3031.41,2582.32,2582.3158,0.0,0.0,2023-11-15,Evening
T4384,2019,Summer,Electronics,Pune,West Bengal,C1442,P235,Debit Card,26039.57,9,4,0,0,16,23696.01,94784.04,9374.240000000003,2343.5613,71088.03,75.0,2019-06-15,Afternoon
T4385,2021,Winter,Home,Mumbai,West Bengal,C125,P93,Debit Card,18522.53,16,2,0,0,20,15558.93,31117.86,5927.199999999997,2963.6047999999996,15558.93,50.0,2021-12-15,Evening
T4386,2019,Summer,Beauty,Pune,Karnataka,C934,P124,Wallet,49506.89,33,3,0,0,11,33169.62,99508.86000000002,49011.80999999999,16337.273699999998,66339.24000000002,66.66666666666667,2019-06-15,Morning
T4387,2019,Summer,Mobiles,Pune,Delhi,C1385,P304,COD,43120.83,7,2,0,0,22,40102.37,80204.74,6036.919999999998,3018.4581,40102.37,50.0,2019-06-15,Evening
T4388,2020,Summer,Mobiles,Kolkata,Karnataka,C1028,P426,Credit Card,22051.54,65,2,0,0,11,7718.04,15436.08,28667.0,14333.501,7718.04,50.0,2020-06-15,Morning
T4389,2021,Monsoon,Grocery,Bangalore,Telangana,C1130,P85,Wallet,49984.84,55,1,0,0,23,22493.18,22493.18,27491.66,27491.661999999997,0.0,0.0,2021-09-15,Evening
T4390,2019,Summer,Electronics,Bangalore,Tamil Nadu,C1475,P223,Wallet,25800.35,40,3,0,0,3,15480.21,46440.63,30960.42,10320.14,30960.42,66.66666666666666,2019-06-15,Night
T4391,2022,Winter,Beauty,Delhi,Tamil Nadu,C312,P142,Debit Card,8522.47,6,2,0,0,1,8011.12,16022.24,1022.6999999999988,511.3481999999999,8011.12,50.0,2022-12-15,Night
